Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,AQI,heat_stroke,hypothermia,migraine,allergies,dehydration,skin_disease,sunburn_risk,respiratory_infection,joint_pain,stroke_risk,vertigo_risk,asthma,low_bp,cardiac_arrest,back_pain,paralysis_risk,pressure_problem,cluster,safe_or_unsafe,safe_or_unsafe_binary
4063,28th week,Karnataka,Koppal,Acute Diarrhoeal Disease,24,1.0,6,7,2015,15.3484144,76.1547421,0.05781604817,4.0,307.315,115,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4064,28th week,Karnataka,Tumkur,Chikungunya,21,,6,7,2015,13.3400771,77.1006208,0.1264339372,8.0,304.28000000000003,202,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4065,28th week,Karnataka,Bidar,Cholera,24,,4,7,2015,18.083333,77.333333,0.02185066896,,310.7466666,297,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4066,28th week,Maharashtra,Beed,Acute Diarrhoeal Disease,40,,1,7,2015,18.9918442,75.909784,0.03112317759,4.0,312.19333340000003,180,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4067,28th week,Maharashtra,Chandrapur,Acute Diarrhoeal Disease,95,,29,6,2015,20.0967555,79.50454752,0.1436061722,12.0,300.58,249,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4068,28th week,Maharashtra,Dhule,Acute Diarrhoeal Disease,22,,9,7,2015,21.13170235,74.48990147,0.02527748599,5.0,305.78000000000003,93,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4069,28th week,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,22,,3,7,2015,20.84288265,75.52612464,0.01621226519,,311.4133334,146,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4070,28th week,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,11,,24,6,2015,20.32570375,78.11691397,3.608755405,3.0,,91,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4071,28th week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,13,2.0,8,7,2015,22.0333621,74.8978374,0.04630244636,4.0,303.27500000000003,293,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4072,28th week,Madhya Pradesh,Burhanpur,Acute Diarrhoeal Disease,10,,4,7,2015,21.3118839,76.2291992,0.003498904197,,312.24,276,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4073,28th week,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,32,,7,7,2015,23.37074105,76.62051527,0.01170533814,6.0,305.21,55,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4074,28th week,Odisha,Kalahandi,Acute Diarrhoeal Disease,41,,5,7,2015,19.75,83.0,1.813556761,13.0,304.25,216,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4075,28th week,Tamil Nadu,Tiruvannamalai,Dengue,118,,7,7,2015,12.22721295,79.07015555,0.04927887127,10.0,309.54,229,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4076,28th week,Telangana,Hyderabad,Acute Diarrhoeal Disease,55,,5,7,2015,17.360589,78.4740613,0.02201896554,7.0,308.18,72,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4077,28th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,36,,12,7,2015,23.2495714,87.8681751,1.751969541,,,138,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4078,28th week,Chhattisgarh,Durg,Acute Diarrhoeal Disease,22,,28,6,2015,21.19903535,81.39795456,1.081352977,5.0,,172,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4079,28th week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,17,,29,6,2015,21.2380912,81.6336993,0.1507586985,5.0,286.78000000000003,227,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4080,28th week,Kerala,Kozhikode,Dengue,24,1.0,4,5,2015,11.2450558,75.7754716,0.2353115639,,,220,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4081,28th week,Kerala,Palakkad,Dengue,42,,19,6,2015,10.78789845,76.47408711,0.5920309337,6.0,297.3,196,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4082,28th week,Tamil Nadu,Vellore,Chikungunya,14,,29,6,2015,12.7948109,79.0006411,0.01143542272,13.0,305.235,246,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4083,29th week,Andhra Pradesh,Krishna,Dengue,140,,15,7,2015,16.21399145,81.02572814,0.09276153657,5.0,305.325,100,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4084,29th week,Bihar,Samastipur,Acute Diarrhoeal Disease,107,,15,7,2015,25.7744929,85.86626813,0.8707652883,6.0,294.56,60,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4085,29th week,Gujarat,Anand,Acute Diarrhoeal Disease,49,,15,7,2015,22.5584995,72.9625629,0.0885544005,5.0,308.1866666,297,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
4086,29th week,Gujarat,Navsari,Acute Diarrhoeal Disease,21,,14,7,2015,20.952407,72.9323831,0.1098257563,5.0,300.02,61,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4087,29th week,Gujarat,Navsari,Acute Diarrhoeal Disease,26,,12,7,2015,20.952407,72.9323831,0.1266921799,,301.34000000000003,123,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4088,29th week,Jammu and Kashmir,Kathua,Acute Diarrhoeal Disease,152,,15,7,2015,32.4288215,75.56286458,1.049810362,12.0,303.18,57,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4089,29th week,Karnataka,Bidar,Acute Diarrhoeal Disease,20,,15,7,2015,18.083333,77.333333,0.04009313086,3.0,309.165,201,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4090,29th week,Karnataka,Haveri,Acute Diarrhoeal Disease,43,,12,7,2015,14.7874825,75.3996731,0.4946589217,,297.94,269,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4091,29th week,Karnataka,Raichur,Acute Diarrhoeal Disease,26,,8,7,2015,16.083333,77.166667,0.01073798196,3.0,309.21,90,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4092,29th week,Karnataka,Haveri,Acute Diarrhoeal Disease,14,,12,7,2015,14.7874825,75.3996731,0.4946589217,,297.94,213,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4093,29th week,Madhya Pradesh,Jhabua,Acute Diarrhoeal Disease,47,,13,7,2015,22.88585225,74.72513369,0.08468171781,5.0,308.0,278,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,unsafe,0
4094,29th week,Maharashtra,Gadchiroli,Malaria,37,1.0,9,7,2015,19.75907035,80.16228073,0.04433135715,18.0,303.36,134,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4095,29th week,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,107,,12,7,2015,20.84288265,75.52612464,0.03960431548,,308.6333334,121,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4096,29th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,71,,13,7,2015,20.0112475,73.7902364,0.3793102943,8.0,302.46500000000003,104,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4097,29th week,Maharashtra,Satara,Acute Diarrhoeal Disease,56,,13,7,2015,17.63612885,74.29827808,0.08393104038,7.0,304.876,186,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4098,29th week,Uttar Pradesh,Lucknow,Acute Diarrhoeal Disease,17,,11,7,2015,26.8420098,80.94785711,1.010651082,,,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4099,29th week,West Bengal,Bardhaman,Acute Diarrhoeal Disease,12,,15,7,2015,23.41146995,87.84499445,1.938187705,5.0,301.51,192,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4100,29th week,Bihar,Purnia,Acute Diarrhoeal Disease,17,,2,7,2015,26.0,87.5,1.136184013,7.0,,225,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4101,29th week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,208,,7,7,2015,21.2380912,81.6336993,0.1679923449,9.0,300.44,287,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4102,29th week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,16,,3,7,2015,24.0294885,73.0459884,0.0344501256,,301.31,153,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4103,29th week,Maharashtra,Jalna,Acute Diarrhoeal Disease,97,,7,7,2015,19.91883295,75.87085986,0.005347359458,5.0,310.528,259,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4104,29th week,Madhya Pradesh,Betul,Malaria,40,,3,7,2015,21.8796162,77.87568125,0.03464630131,,305.66,91,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4105,29th week,West Bengal,Purulia,Acute Diarrhoeal Disease,23,,15,5,2015,23.3291882,86.3672378,0.09194151813,8.0,310.98,109,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
4106,29th week,West Bengal,Purulia,Malaria,30,,23,6,2015,23.3291882,86.3672378,0.3922971656,9.0,303.3933334,261,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4107,29th week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,89,,29,6,2015,24.0294885,73.0459884,0.8090616367,6.0,301.285,247,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4108,30th week,Chandigarh,Chandigarh,Cholera,2,,20,7,2015,30.72984395,76.78414567,1.780779828,,301.295,61,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4109,30th week,Chhattisgarh,Rajnandgaon,Malaria,6,,16,7,2015,20.9727404,80.69155548,2.340106948,17.0,302.75,179,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4110,30th week,Gujarat,Anand,Acute Diarrhoeal Disease,22,,19,7,2015,22.5584995,72.9625629,0.1103638896,,308.31,56,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
4111,30th week,Gujarat,Surat,Acute Diarrhoeal Disease,15,,16,7,2015,21.19177615,72.95441578,0.1889404997,8.0,301.42,129,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4112,30th week,Haryana,Panipat,Acute Diarrhoeal Disease,37,2.0,27,7,2015,29.3912753,76.9771675,0.2045576086,,303.1466666,180,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4113,30th week,Jammu and Kashmir,Shopian,Acute Diarrhoeal Disease,55,,22,7,2015,33.718807,74.8333311,0.9054757219,19.0,293.496,158,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4114,30th week,Jammu and Kashmir,Kathua,Acute Diarrhoeal Disease,152,,15,7,2015,32.4288215,75.56286458,1.049810362,12.0,303.18,52,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4115,30th week,Karnataka,Kalburgi,Acute Diarrhoeal Disease,23,,17,7,2015,17.166667,77.083333,0.02482665559,3.0,312.79,76,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4116,30th week,Karnataka,Hassan,Acute Diarrhoeal Disease,87,,26,7,2015,13.0070817,76.0992703,0.4328176049,7.0,299.12,163,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4117,30th week,Maharashtra,Gadchiroli,Malaria,41,1.0,17,7,2015,19.75907035,80.16228073,0.3063071057,21.0,303.645,156,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4118,30th week,Madhya Pradesh,Ashok nagar,Acute Diarrhoeal Disease,13,,25,7,2015,24.6185442,77.8788306,1.405021819,7.0,304.3,89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4119,30th week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,14,,19,7,2015,22.0333621,74.8978374,0.1711777601,,307.76,279,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4120,30th week,Madhya Pradesh,Balaghat,Malaria,11,,24,7,2015,21.966667,80.333333,0.5734874196,8.0,,210,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4121,30th week,Madhya Pradesh,Burhanpur,Acute Diarrhoeal Disease,15,,23,7,2015,21.3118839,76.2291992,0.7980148653,1.0,,269,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4122,30th week,Madhya Pradesh,Mandla,Malaria,11,,18,7,2015,22.68536625,80.58150562,0.3312562979,12.0,303.02,178,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4123,30th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,37,,17,7,2015,25.1265777,83.24965577,0.4928741399,9.0,302.51,296,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4124,30th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,20,,23,7,2015,22.3599134,87.41331448,1.830506975,3.0,,57,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4125,30th week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,25,,12,7,2015,31.6723392,76.95331691,2.769888611,,295.7266666,150,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4126,30th week,Karnataka,Kolar,Dengue,49,,13,7,2015,13.1367201,78.1337246,0.05295033987,7.0,307.62,209,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4127,30th week,Kerala,Ernakulam,Dengue,25,,29,6,2015,9.98408,76.2741457,1.156979423,28.0,297.825,173,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4128,30th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,41,,6,6,2015,19.09400875,77.48319215,0.02150634836,5.0,317.24,225,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4129,30th week,Maharashtra,Pune,Acute Diarrhoeal Disease,154,,25,6,2015,18.521428,73.8544541,1.529572784,,,156,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4130,30th week,West Bengal,Malda,Malaria,53,1.0,10,7,2015,25.0057449,88.1398483,1.114236037,7.0,302.08,150,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4131,30th week,Arunachal Pradesh,East Siang,Dengue,473,,4,6,2015,28.3,95.15,3.501912013,17.0,295.2,53,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4132,31st week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,26,,30,7,2015,18.1120819,83.40521962,0.1762899299,5.0,,271,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4133,31st week,Bihar,West Champaran,Acute Diarrhoeal Disease,22,,29,7,2015,26.6919717,84.5796928,0.2585307914,9.0,302.5466666,247,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4134,31st week,Chandigarh,Chandigarh,Cholera,2,,27,7,2015,30.72984395,76.78414567,0.3373140435,,305.5,159,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4135,31st week,Chhattisgarh,Rajnandgaon,Malaria,14,,22,7,2015,20.9727404,80.69155548,0.1342242633,9.0,,295,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4136,31st week,Gujarat,Kheda,Acute Diarrhoeal Disease,193,1.0,31,7,2015,22.75,72.833333,3.667721542,2.0,,68,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4137,31st week,Gujarat,Tapi,Dengue,9,,27,7,2015,21.1060413,72.7008247,1.00982611,,,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4138,31st week,Haryana,Yamuna Nagar,Acute Diarrhoeal Disease,80,,1,8,2015,30.1389108,77.301064,0.1322717098,15.0,301.38,186,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4139,31st week,Jammu and Kashmir,Anantnag,Acute Diarrhoeal Disease,51,,30,7,2015,33.7368773,75.1455138,0.5845898092,18.0,292.92400000000004,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4140,31st week,Jammu and Kashmir,Anantnag,Acute Diarrhoeal Disease,90,,28,7,2015,33.7368773,75.1455138,0.8765153104,,294.36,188,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4141,31st week,Jammu and Kashmir,Baramulla,Acute Diarrhoeal Disease,53,,30,7,2015,34.20500565,74.36221081,0.4498289947,19.0,294.6,95,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4142,31st week,Jharkhand,Latehar,Malaria,173,4.0,24,7,2015,23.74186545,84.51301367,0.8320989077,18.0,,168,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4143,31st week,Karnataka,Bidar,Cholera,15,,27,7,2015,18.083333,77.333333,0.1431191621,,,65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4144,31st week,Maharashtra,Wardha,Acute Diarrhoeal Disease,10,,23,7,2015,20.82562315,78.6131455,0.2629402737,3.0,302.88,178,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4145,31st week,Maharashtra,Wardha,Acute Diarrhoeal Disease,13,,24,7,2015,20.82562315,78.6131455,0.3057527889,3.0,302.88,112,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4146,31st week,Madhya Pradesh,Dewas,Acute Diarrhoeal Disease,45,,1,8,2015,23.0,76.166667,1.150818487,12.0,299.6,158,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4147,31st week,Madhya Pradesh,Hoshangabad,Malaria,15,,23,7,2015,22.6001502,77.92664521,1.297678037,1.0,,168,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4148,31st week,Madhya Pradesh,Katni,Acute Diarrhoeal Disease,30,,30,7,2015,23.8339621,80.392456,0.6860324421,11.0,302.58,294,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4149,31st week,Madhya Pradesh,Sagar,Acute Diarrhoeal Disease,15,,27,7,2015,23.80961225,78.75911361,2.067841664,,,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4150,31st week,Madhya Pradesh,Sehore,Acute Diarrhoeal Disease,32,,29,7,2015,23.1156882,77.06623939,2.321387212,12.0,,207,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4151,31st week,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,95,,26,7,2015,23.37074105,76.62051527,2.502155213,5.0,301.04,62,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4152,31st week,Odisha,Ganjam,Acute Diarrhoeal Disease,23,,24,7,2015,19.4129711,85.04710406,,11.0,306.56,211,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4153,31st week,Odisha,Koraput,Acute Diarrhoeal Disease,26,1.0,27,7,2015,18.7232023,82.60811828,0.5358367367,,,53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4154,31st week,Punjab,Ludhiana,Cholera,414,4.0,3,8,2015,30.9090157,75.851601,0.3646139887,16.0,302.02500000000003,205,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4155,31st week,Rajasthan,Jhunjhunu,Acute Diarrhoeal Disease,46,,23,7,2015,28.1287995,75.3992581,0.2515313335,6.0,308.4466666,151,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
4156,31st week,Telangana,Mahabubnagar,Dengue,25,,25,7,2015,16.69656855,77.95911462,0.1679268557,4.0,302.14,299,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4157,31st week,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,37,,26,7,2015,27.25264095,82.86964796,0.2366803124,8.0,,272,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4158,31st week,West Bengal,Bardhaman,Acute Diarrhoeal Disease,16,,2,8,2015,23.41146995,87.84499445,2.111795415,2.0,,108,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4159,31st week,West Bengal,South 24 Parganas,Acute Diarrhoeal Disease,19,,27,7,2015,22.5760669,88.42006758,1.642966621,,,296,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4160,31st week,Kerala,Palakkad,Dengue,34,,30,6,2015,10.78789845,76.47408711,0.9045933617,18.0,295.84000000000003,177,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4161,31st week,Kerala,Thiruvananthapuram,Malaria,41,,21,7,2015,8.4882267,76.947551,1.117371798,26.0,307.86,76,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4162,31st week,Maharashtra,Gondia,Acute Diarrhoeal Disease,39,,18,7,2015,21.455228,80.1962729,0.3880933779,15.0,302.61,118,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4163,31st week,West Bengal,Birbhum,Acute Diarrhoeal Disease,31,,18,7,2015,24.0,87.583333,0.979236586,6.0,306.68,74,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4164,31st week,West Bengal,Nadia,Acute Diarrhoeal Disease,28,,15,7,2015,23.48454125,88.55676307,1.839021019,10.0,302.39,180,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4165,31st week,Arunachal Pradesh,East Siang,Dengue,690,,4,6,2015,28.3,95.15,3.501912013,17.0,295.2,146,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4166,32nd week,Chandigarh,Chandigarh,Cholera,16,,8,8,2015,30.72984395,76.78414567,0.3686312576,15.0,302.7,245,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4167,32nd week,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,19,,30,7,2015,20.9727404,80.69155548,0.2071116963,9.0,301.2133334,74,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4168,32nd week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,117,,29,7,2015,21.2380912,81.6336993,0.4890895903,10.0,302.77,197,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4169,32nd week,Gujarat,Surat,Acute Diarrhoeal Disease,61,,3,8,2015,21.19177615,72.95441578,0.567186819,4.0,298.82,211,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4170,32nd week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,62,,7,8,2015,34.6110236,74.23847867,0.6988602951,16.0,288.79200000000003,203,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4171,32nd week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,78,,6,8,2015,34.6110236,74.23847867,0.6979103849,16.0,287.144,175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4172,32nd week,Jharkhand,Dumka,Acute Diarrhoeal Disease,13,,6,8,2015,24.2538512,87.30064714,1.326505426,11.0,303.93,182,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4173,32nd week,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,56,,30,7,2015,21.825599,75.614182,0.8887353455,7.0,,276,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4174,32nd week,Telangana,Mahabubnagar,Acute Diarrhoeal Disease,40,,3,8,2015,16.69656855,77.95911462,0.06186586537,6.0,310.23,238,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4175,32nd week,Telangana,Medak,Dengue,13,,1,8,2015,17.9375095,78.21174499,0.02797983728,9.0,306.62,269,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4176,32nd week,West Bengal,West Midnapore,Acute Diarrhoeal Disease,26,,9,8,2015,22.05211075,88.07124658,0.2878018505,9.0,295.88,270,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
4177,32nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,67,,6,8,2015,23.13195425,87.2073972,1.305015567,8.0,302.3,58,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
4178,32nd week,West Bengal,Bardhaman,Acute Diarrhoeal Disease,21,,5,8,2015,23.41146995,87.84499445,1.384114142,,,165,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4179,32nd week,Assam,Nagaon,Malaria,24,,20,7,2015,26.30414915,92.71605974,0.9327305323,,303.32,279,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4180,32nd week,Bihar,Rohtas,Malaria,130,6.0,26,7,2015,24.6723487,83.92090397,0.7751392579,8.0,,227,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
4181,32nd week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,19,,25,7,2015,22.0090841,82.578896,0.7000451423,12.0,,183,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
4182,32nd week,Chhattisgarh,Koriya,Malaria,434,,14,7,2015,23.4316014,82.31383043,1.124761202,14.0,301.66,260,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4183,32nd week,Jammu and Kashmir,Udhampur,Acute Diarrhoeal Disease,12,1.0,14,7,2015,33.0,75.166667,1.196293799,20.0,294.28000000000003,109,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
4184,32nd week,Maharashtra,Chandrapur,Dengue,70,,13,7,2015,20.0967555,79.50454752,0.2738675202,17.0,304.135,221,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
4185,32nd week,Maharashtra,Chandrapur,Dengue,87,,22,7,2015,20.0967555,79.50454752,0.3726414689,13.0,313.14,170,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
